fold_id,model,q_extreme,ridge_alpha,n_train,n_val,n_val_extreme,gain_all,gain_extreme,gain_non_extreme,score
4,vertical_regime,0.92,0.0001,2434,486,75,0.054249427771023796,0.032692030447799905,0.059347804583332685,0.07386464603970375
5,vertical_regime,0.92,0.0001,2434,486,61,0.07968840983440294,-0.04786158633146019,0.09403237287307631,0.05097145803552683
0,vertical_regime,0.92,0.0003,2433,487,115,0.19886699290764726,0.5397983795401223,-0.02786023516694586,0.5227460206317207
1,vertical_regime,0.92,0.0003,2433,487,67,0.09955306397379722,0.5081504681659909,-0.07743507238032574,0.40444334487339173
2,vertical_regime,0.92,0.0003,2433,487,14,0.02278589989818012,0.4333246225619361,0.002050010323926173,0.2827806734353418
3,vertical_regime,0.92,0.0003,2433,487,127,0.13009603223054914,0.32209702989837513,0.023495336223224958,0.3233542501695742
4,vertical_regime,0.92,0.0003,2434,486,75,0.054249437252357084,0.0326920892195446,0.059347802377567385,0.07386469078408384
5,vertical_regime,0.92,0.0003,2434,486,61,0.07968840873022064,-0.047861537546355325,0.09403236633677821,0.05097148620240744
0,vertical_regime,0.92,0.001,2433,487,115,0.19886697142983745,0.5397983103319414,-0.027860226219220657,0.5227459576290023
1,vertical_regime,0.92,0.001,2433,487,67,0.09955304883995429,0.508150296962417,-0.07743502202744139,0.4044432270174045
2,vertical_regime,0.92,0.001,2433,487,14,0.022785894247741374,0.4333246592257567,0.0020500014667042287,0.28278068978319537
3,vertical_regime,0.92,0.001,2433,487,127,0.1300960523518299,0.3220970964229523,0.023495326274505048,0.32335431020560124
4,vertical_regime,0.92,0.001,2434,486,75,0.05424947043700383,0.03269229492051674,0.059347794657397174,0.07386484738931387
5,vertical_regime,0.92,0.001,2434,486,61,0.07968840486558466,-0.047861366798560595,0.09403234345974384,0.05097158478644831
0,vertical_regime,0.92,0.003,2433,487,115,0.19886691006472407,0.5397981125944511,-0.027860200654301573,0.5227457776213947
1,vertical_regime,0.92,0.003,2433,487,67,0.09955300560044648,0.5081498078103357,-0.07743487816240949,0.4044428902866479
2,vertical_regime,0.92,0.003,2433,487,14,0.02278587810366869,0.43332476397915054,0.002049976160416412,0.282780736491159
3,vertical_regime,0.92,0.003,2433,487,127,0.13009610984117204,0.32209728649301816,0.023495297849629906,0.3233544817369829
4,vertical_regime,0.92,0.003,2434,486,75,0.05424956525010754,0.032692882636444064,0.059347772599831455,0.07386529483197397
5,vertical_regime,0.92,0.003,2434,486,61,0.07968839382378415,-0.04786087894832965,0.09403227809686407,0.05097186645478636
0,vertical_regime,0.92,0.01,2433,487,115,0.1988666952875031,0.5397974205152133,-0.027860111177204237,0.522745147596631
1,vertical_regime,0.92,0.01,2433,487,67,0.09955285426266094,0.5081480957895714,-0.07743437463891119,0.40444171173640375
2,vertical_regime,0.92,0.01,2433,487,14,0.022785821599842385,0.4333251306116062,0.002049887589105934,0.2827808999668061
3,vertical_regime,0.92,0.01,2433,487,127,0.13009631105349823,0.3220979517364621,0.023495198363004465,0.32335508209537545
4,vertical_regime,0.92,0.01,2434,486,75,0.054249897093953545,0.032694939628947796,0.05934769539910145,0.07386686087132222
5,vertical_regime,0.92,0.01,2434,486,61,0.07968835517767411,-0.04785917147965735,0.0940320493276672,0.0509728522898797
0,vertical_regime,0.92,0.03,2433,487,115,0.19886608164408862,0.5397954431629233,-0.02785985552936819,0.5227433475418426
1,vertical_regime,0.92,0.03,2433,487,67,0.09955242187321225,0.5081432044004115,-0.07743293603560206,0.40443834451345917
2,vertical_regime,0.92,0.03,2433,487,14,0.022785660164013507,0.43332617809499857,0.002049634534203291,0.28278136702101264
3,vertical_regime,0.92,0.03,2433,487,127,0.1300968859426817,0.32209985241669314,0.02349491411925544,0.3233567973926976
4,vertical_regime,0.92,0.03,2434,486,75,0.05425084520194212,0.03270081663686772,0.05934747483201462,0.07387133518406275
5,vertical_regime,0.92,0.03,2434,486,61,0.07968824476185583,-0.047854293058893875,0.09403139570895354,0.05097566892651951
0,vertical_regime,0.92,0.1,2433,487,115,0.19886393395966884,0.5397885226277753,-0.027858960773772416,0.522737047536334
1,vertical_regime,0.92,0.1,2433,487,67,0.09955090855943051,0.5081260856902039,-0.07742790133531414,0.4044265599735528
2,vertical_regime,0.92,0.1,2433,487,14,0.022785095181486425,0.4333298438446341,0.00204874891185444,0.28278300148826685
3,vertical_regime,0.92,0.1,2433,487,127,0.13009889801775032,0.3221065046187355,0.02349391930991998,0.3233628007889916
4,vertical_regime,0.92,0.1,2434,486,75,0.05425416337824475,0.03272138484031077,0.059346702922187106,0.07388699428243121
5,vertical_regime,0.92,0.1,2434,486,61,0.07968785832561816,-0.047837219299704636,0.094029108131682,0.05098552674579537
0,vertical_regime,0.95,1e-06,2433,487,73,0.12236911570698582,0.5229536922474567,-0.026961997661661546,0.4361413310554598
1,vertical_regime,0.95,1e-06,2433,487,55,0.10395003097739125,0.5455632482071665,-0.048562935416796474,0.43128797990169115
2,vertical_regime,0.95,1e-06,2433,487,7,0.017606785439911947,,0.007706243040789478,0.017606785439911947
3,vertical_regime,0.95,1e-06,2433,487,89,0.11740449634728406,0.4073281328827538,0.011464146049292204,0.36180137607693635
4,vertical_regime,0.95,1e-06,2434,486,48,0.054942378890859206,0.14120591097713822,0.04109510625080119,0.13966592547714213
5,vertical_regime,0.95,1e-06,2434,486,33,0.05642498131207599,0.00584535981829811,0.05921359884071024,0.05993219720305486
0,vertical_regime,0.95,3e-06,2433,487,73,0.12236911566497034,0.5229536919997351,-0.026961997632610635,0.4361413308648114
1,vertical_regime,0.95,3e-06,2433,487,55,0.10395003089859156,0.545563247607567,-0.04856293532221515,0.43128797946313174
2,vertical_regime,0.95,3e-06,2433,487,7,0.017606785426680753,,0.007706243019308257,0.017606785426680753
3,vertical_regime,0.95,3e-06,2433,487,89,0.11740449636930435,0.4073281329813511,0.011464146030634548,0.36180137615811503
4,vertical_regime,0.95,3e-06,2434,486,48,0.054942378967209875,0.14120591162012103,0.04109510623733374,0.13966592593928248
5,vertical_regime,0.95,3e-06,2434,486,33,0.05642498129213696,0.005845360214993493,0.05921359879826731,0.05993219742113305
0,vertical_regime,0.95,1e-05,2433,487,73,0.12236911551791615,0.522953691132709,-0.026961997530933045,0.43614133019754153
1,vertical_regime,0.95,1e-05,2433,487,55,0.1039500306227925,0.545563245508968,-0.04856293499118172,0.43128797792817325
2,vertical_regime,0.95,1e-05,2433,487,7,0.017606785380371828,,0.007706242944123038,0.017606785380371828
3,vertical_regime,0.95,1e-05,2433,487,89,0.117404496446375,0.40732813332644185,0.011464145965332753,0.3618013764422401
4,vertical_regime,0.95,1e-05,2434,486,48,0.054942379234437594,0.14120591387055995,0.0410951061901982,0.13966592755677354
5,vertical_regime,0.95,1e-05,2434,486,33,0.05642498122235089,0.005845361603427326,0.059213598649716405,0.05993219818440728
0,vertical_regime,0.95,3e-05,2433,487,73,0.12236911509776163,0.5229536886554912,-0.026961997240425476,0.43614132829105634
1,vertical_regime,0.95,3e-05,2433,487,55,0.10395002983479443,0.5455632395129704,-0.04856293404537175,0.43128797354257664
2,vertical_regime,0.95,3e-05,2433,487,7,0.017606785248060728,,0.007706242729308072,0.017606785248060728
3,vertical_regime,0.95,3e-05,2433,487,89,0.11740449666657721,0.4073281343124147,0.011464145778755853,0.36180137725402606
4,vertical_regime,0.95,3e-05,2434,486,48,0.0549423799979455,0.14120592030038628,0.0410951060555251,0.13966593217817727
5,vertical_regime,0.95,3e-05,2434,486,33,0.056424981022962346,0.005845365570382394,0.059213598225285456,0.059932200365191785
0,vertical_regime,0.95,0.0001,2433,487,73,0.12236911362722078,0.5229536799852301,-0.02696199622364859,0.43614132161835883
1,vertical_regime,0.95,0.0001,2433,487,55,0.10395002707680195,0.5455632185269813,-0.048562930735036564,0.4312879581929907
2,vertical_regime,0.95,0.0001,2433,487,7,0.017606784784971456,,0.007706241977456903,0.017606784784971456
3,vertical_regime,0.95,0.0001,2433,487,89,0.11740449743728501,0.40732813776332094,0.011464145125736881,0.36180138009527757
4,vertical_regime,0.95,0.0001,2434,486,48,0.054942382670222244,0.14120594280477652,0.04109510558416926,0.13966594835308815
5,vertical_regime,0.95,0.0001,2434,486,33,0.05642498032510219,0.005845379454722973,0.05921359673977738,0.05993220799793597
0,vertical_regime,0.95,0.0003,2433,487,73,0.12236910942567517,0.5229536552130583,-0.026961993318572592,0.43614130255351014
1,vertical_regime,0.95,0.0003,2433,487,55,0.10395001919682503,0.5455631585670254,-0.04856292127693882,0.4312879143370403
2,vertical_regime,0.95,0.0003,2433,487,7,0.017606783461860114,,0.007706239829311213,0.017606783461860114
3,vertical_regime,0.95,0.0003,2433,487,89,0.11740449963930694,0.40732814762305186,0.011464143259969084,0.361801388213138
4,vertical_regime,0.95,0.0003,2434,486,48,0.0549423903052967,0.14120600710301992,0.0410951042374388,0.13966599456710865
5,vertical_regime,0.95,0.0003,2434,486,33,0.056424978331216534,0.005845419124264543,0.059213592495468974,0.05993222980577526
0,vertical_regime,0.95,0.001,2433,487,73,0.12236909472027183,0.5229535685104887,-0.02696198315080988,0.43614123582656505
1,vertical_regime,0.95,0.001,2433,487,55,0.10394999161692166,0.5455629487073305,-0.04856288817362558,0.4312877608413199
2,vertical_regime,0.95,0.001,2433,487,7,0.017606778830970546,,0.007706232310804586,0.017606778830970546
3,vertical_regime,0.95,0.001,2433,487,89,0.11740450734638372,0.40732818213210653,0.011464136729784366,0.36180141662564763
4,vertical_regime,0.95,0.001,2434,486,48,0.054942417028038974,0.14120623214670958,0.0410950995238884,0.13966615631606472
5,vertical_regime,0.95,0.001,2434,486,33,0.056424971352620944,0.005845557967617254,0.05921357764039625,0.059932306133191296
0,vertical_regime,0.95,0.003,2433,487,73,0.12236905270487922,0.5229533207891371,-0.02696195410008887,0.4361410451783615
1,vertical_regime,0.95,0.003,2433,487,55,0.10394991281733684,0.5455623491094995,-0.04856279359297513,0.43128732228303657
2,vertical_regime,0.95,0.003,2433,487,7,0.017606765599871513,,0.007706210829389976,0.017606765599871513
3,vertical_regime,0.95,0.003,2433,487,89,0.1174045293666062,0.40732828072937516,0.011464118072138216,0.3618014978042313
4,vertical_regime,0.95,0.003,2434,486,48,0.054942493378577074,0.14120687512729466,0.04109508605665241,0.13966661845495387
5,vertical_regime,0.95,0.003,2434,486,33,0.056424951413814005,0.005845954662548571,0.059213535197384704,0.059932524211343145
0,vertical_regime,0.95,0.01,2433,487,73,0.12236890565153839,0.5229524537676213,-0.026961852422913397,0.4361403779121112
1,vertical_regime,0.95,0.01,2433,487,55,0.10394963702040178,0.5455602505322296,-0.0485624625635659,0.4312857873397395
2,vertical_regime,0.95,0.01,2433,487,7,0.01760671929117705,,0.007706135644826726,0.01760671929117705
3,vertical_regime,0.95,0.01,2433,487,89,0.1174046064374167,0.4073286258194517,0.0114640527706628,0.3618017819290877
4,vertical_regime,0.95,0.01,2434,486,48,0.05494276060365291,0.14120912554317055,0.041095038921928596,0.13966823592955524
5,vertical_regime,0.95,0.01,2434,486,33,0.056424881628430186,0.005847343090586673,0.0592133866474765,0.05993328748278219
0,vertical_regime,0.95,0.03,2433,487,73,0.12236848550370566,0.5229499765908483,-0.02696156191967696,0.4361384714582146
1,vertical_regime,0.95,0.03,2433,487,55,0.1039488490429833,0.545554254726919,-0.04856151678982571,0.43128140187913466
2,vertical_regime,0.95,0.03,2433,487,7,0.01760658698192595,,0.007705920835100916,0.01760658698192595
3,vertical_regime,0.95,0.03,2433,487,89,0.11740482664000561,0.40732961178798976,0.01146386619746763,0.36180259371279944
4,vertical_regime,0.95,0.03,2434,486,48,0.054943524088380435,0.14121555516420656,0.041094904256440676,0.13967285718690436
5,vertical_regime,0.95,0.03,2434,486,33,0.056424682245392065,0.005851309991649072,0.05921296222457241,0.059935468240381505
0,vertical_regime,0.95,0.1,2433,487,73,0.1223670150395988,0.5229413067936325,-0.026960545193115016,0.43613179911577826
1,vertical_regime,0.95,0.1,2433,487,55,0.1039460912832876,0.545533270921924,-0.04855820686838333,0.431266053836442
2,vertical_regime,0.95,0.1,2433,487,7,0.017606123914765633,,0.00770516903971743,0.017606123914765633
3,vertical_regime,0.95,0.1,2433,487,89,0.11740559735224879,0.4073330626415929,0.01146321321985131,0.3618054349372045
4,vertical_regime,0.95,0.1,2434,486,48,0.05494619610422576,0.14123805722084945,0.04109443298733451,0.13968903043673542
5,vertical_regime,0.95,0.1,2434,486,33,0.05642398444877299,0.0058651937231714284,0.05921147680747415,0.059943100682675846
0,horizontal_regime,0.85,1e-06,2433,487,174,0.2379448418688366,0.47541534261749846,-0.021434824201709585,0.5231940474393356
1,horizontal_regime,0.85,1e-06,2433,487,99,0.10454367492392877,0.465213527613915,-0.13331659503479917,0.3836717914922777
2,horizontal_regime,0.85,1e-06,2433,487,66,0.09466848442658161,0.4038552756391284,0.024889666256338774,0.3369816498100586
3,horizontal_regime,0.85,1e-06,2433,487,184,0.14806964805027892,0.26452630109610115,0.04876133481493332,0.30678542870793957
4,horizontal_regime,0.85,1e-06,2434,486,135,0.1083057370768693,0.08371455424418378,0.11984664068179703,0.15853446962337958
5,horizontal_regime,0.85,1e-06,2434,486,104,0.13633282624019,-0.033634002280546645,0.16720514465373928,0.116152424871862
0,horizontal_regime,0.85,3e-06,2433,487,174,0.23794484179854997,0.47541534244283584,-0.02143482416228784,0.5231940472642514
1,horizontal_regime,0.85,3e-06,2433,487,99,0.10454367486105312,0.4652135271291785,-0.13331659481990296,0.3836717911385602
2,horizontal_regime,0.85,3e-06,2433,487,66,0.09466848444464374,0.4038552758526976,0.024889666217818757,0.3369816499562623
3,horizontal_regime,0.85,3e-06,2433,487,184,0.14806964815175772,0.26452630132903066,0.04876133479292997,0.3067854289491761
4,horizontal_regime,0.85,3e-06,2434,486,135,0.1083057371598427,0.08371455461727602,0.11984664062772413,0.1585344699302083
5,horizontal_regime,0.85,3e-06,2434,486,104,0.13633282622932777,-0.033634001744330316,0.16720514454755023,0.11615242518272959
0,horizontal_regime,0.85,1e-05,2433,487,174,0.23794484155254794,0.4754153418315169,-0.02143482402431173,0.5231940466514581
1,horizontal_regime,0.85,1e-05,2433,487,99,0.1045436746409881,0.46521352543260086,-0.13331659406776608,0.3836717899005486
2,horizontal_regime,0.85,1e-05,2433,487,66,0.09466848450786162,0.4038552766001885,0.02488966608299895,0.33698165046797474
3,horizontal_regime,0.85,1e-05,2433,487,184,0.14806964850693297,0.2645263021442842,0.048761334715917794,0.3067854297935035
4,horizontal_regime,0.85,1e-05,2434,486,135,0.10830573745024821,0.0837145559230974,0.11984664043846907,0.15853447100410664
5,horizontal_regime,0.85,1e-05,2434,486,104,0.13633282619131054,-0.03363399986757439,0.16720514417588878,0.11615242627076591
0,horizontal_regime,0.85,3e-05,2433,487,174,0.237944840849685,0.4754153400848919,-0.021434823630094642,0.5231940449006202
1,horizontal_regime,0.85,3e-05,2433,487,99,0.10454367401223033,0.46521352058523685,-0.1333165919188041,0.3836717863633724
2,horizontal_regime,0.85,3e-05,2433,487,66,0.09466848468848393,0.4038552787358775,0.024889665697799455,0.3369816519300104
3,horizontal_regime,0.85,3e-05,2433,487,184,0.14806964952171942,0.26452630447357994,0.04876133449588319,0.3067854322058674
4,horizontal_regime,0.85,3e-05,2434,486,135,0.10830573827997918,0.08371455965401625,0.11984663989774061,0.15853447407238894
5,horizontal_regime,0.85,3e-05,2434,486,104,0.13633282608269007,-0.03363399450541411,0.16720514311399914,0.1161524293794416
0,horizontal_regime,0.85,0.0001,2433,487,174,0.2379448383896646,0.4754153339717036,-0.02143482225033502,0.5231940387726868
1,horizontal_regime,0.85,0.0001,2433,487,99,0.10454367181157907,0.46521350361946207,-0.1333165843974378,0.3836717739832563
2,horizontal_regime,0.85,0.0001,2433,487,66,0.09466848532066259,0.40385528621078826,0.02488966434960123,0.3369816570471355
3,horizontal_regime,0.85,0.0001,2433,487,184,0.14806965307347195,0.26452631262611476,0.048761333725761934,0.3067854406491408
4,horizontal_regime,0.85,0.0001,2434,486,135,0.10830574118403677,0.08371457271223158,0.11984663800519103,0.15853448481137572
5,horizontal_regime,0.85,0.0001,2434,486,104,0.1363328257025179,-0.033633975737853636,0.16720513939738518,0.11615244025980571
0,horizontal_regime,0.85,0.0003,2433,487,174,0.23794483136103528,0.47541531650545327,-0.02143481830816377,0.5231940212643073
1,horizontal_regime,0.85,0.0003,2433,487,99,0.10454366552400401,0.46521345514582996,-0.1333165629078237,0.383671738611502
2,horizontal_regime,0.85,0.0003,2433,487,66,0.09466848712688779,0.4038553075676717,0.024889660497606988,0.33698167166749077
3,horizontal_regime,0.85,0.0003,2433,487,184,0.14806966322133538,0.264526335919069,0.04876133152541596,0.3067854647727768
4,horizontal_regime,0.85,0.0003,2434,486,135,0.10830574948134257,0.08371461002141034,0.11984663259790801,0.1585345154941888
5,horizontal_regime,0.85,0.0003,2434,486,104,0.13633282461631108,-0.033633922116261,0.16720512877848967,0.11615247134655449
0,horizontal_regime,0.85,0.001,2433,487,174,0.23794480676084281,0.4754152553735958,-0.02143480451056342,0.5231939599850003
1,horizontal_regime,0.85,0.001,2433,487,99,0.10454364351749922,0.465213285488222,-0.13331648769423232,0.38367161481043244
2,horizontal_regime,0.85,0.001,2433,487,66,0.09466849344867617,0.4038553823167172,0.024889647015639577,0.3369817228387065
3,horizontal_regime,0.85,0.001,2433,487,184,0.14806969873884854,0.26452641744438277,0.048761323824209606,0.3067855492054782
4,horizontal_regime,0.85,0.001,2434,486,135,0.10830577852189596,0.08371474060345462,0.11984661367243318,0.15853462288396875
5,horizontal_regime,0.85,0.001,2434,486,104,0.13633282081458642,-0.033633734440776136,0.16720509161236646,0.11615258015012074
0,horizontal_regime,0.85,0.003,2433,487,174,0.23794473647466383,0.47541508071130256,-0.021434765088833786,0.5231937849014453
1,horizontal_regime,0.85,0.003,2433,487,99,0.10454358064183432,0.465212800753099,-0.133316272798744,0.3836712610936937
2,horizontal_regime,0.85,0.003,2433,487,66,0.09466851151093529,0.40385559588501885,0.024889608495833507,0.3369818690419466
3,horizontal_regime,0.85,0.003,2433,487,184,0.14806980021737884,0.26452665037362577,0.04876130182080423,0.3067857904415543
4,horizontal_regime,0.85,0.003,2434,486,135,0.10830586149476384,0.08371511369430404,0.11984655959978502,0.15853492971134625
5,horizontal_regime,0.85,0.003,2434,486,104,0.13633280995250183,-0.0336331982258753,0.16720498542354573,0.11615289101697665
0,horizontal_regime,0.85,0.01,2433,487,174,0.2379444904740311,0.47541446939510235,-0.021434627112610505,0.5231931721110925
1,horizontal_regime,0.85,0.01,2433,487,99,0.10454336057774245,0.4652111041906618,-0.13331552067022157,0.3836700230921395
2,horizontal_regime,0.85,0.01,2433,487,66,0.09466857472892644,0.4038563433694098,0.024889473677694725,0.3369823807505723
3,horizontal_regime,0.85,0.01,2433,487,184,0.14807015539131677,0.2645274656233539,0.04876122480935808,0.3067866347653291
4,horizontal_regime,0.85,0.01,2434,486,135,0.10830615189814322,0.08371641950404898,0.11984637034711942,0.1585360036005726
5,horizontal_regime,0.85,0.01,2434,486,104,0.136332771935045,-0.03363132148271834,0.16720461376385898,0.116153979045414
0,horizontal_regime,0.85,0.03,2433,487,174,0.23794378762359336,0.47541272279304264,-0.021434232893378796,0.5231914212994189
1,horizontal_regime,0.85,0.03,2433,487,99,0.10454273182949728,0.46520625695935663,-0.1333133717803322,0.3836664860051112
2,horizontal_regime,0.85,0.03,2433,487,66,0.09466875535247493,0.4038584789991119,0.024889088493154604,0.33698384275194204
3,horizontal_regime,0.85,0.03,2433,487,184,0.14807117016611984,0.26452979488580985,0.04876100478071637,0.30678904709760574
4,horizontal_regime,0.85,0.03,2434,486,135,0.1083069816078713,0.08372015031851017,0.1198458296389534,0.15853907179897742
5,horizontal_regime,0.85,0.03,2434,486,104,0.13633266331235835,-0.03362595943650884,0.16720355188921035,0.11615708765045304
0,horizontal_regime,0.85,0.1,2433,487,174,0.23794132774637594,0.4754066098684768,-0.021432853109154156,0.523185293667462
1,horizontal_regime,0.85,0.1,2433,487,99,0.10454053128417429,0.46518929269905107,-0.13330585123436303,0.3836541069036049
2,horizontal_regime,0.85,0.1,2433,487,66,0.09466938754324833,0.40386595323659236,0.024887740465563944,0.33698895948520374
3,horizontal_regime,0.85,0.1,2433,487,184,0.14807472178604775,0.2645379470421298,0.04876023472784905,0.3067974900113256
4,horizontal_regime,0.85,0.1,2434,486,135,0.10830988542610524,0.08373320734640201,0.11984393732061017,0.15854980983394645
5,horizontal_regime,0.85,0.1,2434,486,104,0.13633228311683912,-0.033607193174182245,0.16719983544659767,0.11616796721232978
0,horizontal_regime,0.88,1e-06,2433,487,153,0.23324330940258536,0.5037913736906667,-0.020258679307319383,0.5355181336169854
1,horizontal_regime,0.88,1e-06,2433,487,80,0.09360038752789335,0.4706717961362745,-0.10599480351621605,0.37600346520965805
2,horizontal_regime,0.88,1e-06,2433,487,38,0.05388394268303627,0.44333089592001085,0.0051261860966239,0.31988248023504273
3,horizontal_regime,0.88,1e-06,2433,487,164,0.13144382710711508,0.2638333444442294,0.034076090349425846,0.2897438337736527
4,horizontal_regime,0.88,1e-06,2434,486,103,0.08581538309415838,0.08372567018536092,0.08652221227968508,0.13605078520537495
5,horizontal_regime,0.88,1e-06,2434,486,88,0.11498389805138265,-0.025262708803926573,0.13673543573046926,0.09982627276902671
0,horizontal_regime,0.88,3e-06,2433,487,153,0.23324330932316797,0.5037913734901109,-0.020258679277875006,0.5355181334172345
1,horizontal_regime,0.88,3e-06,2433,487,80,0.09360038746791076,0.47067179562394473,-0.10599480334057325,0.3760034648422776
2,horizontal_regime,0.88,3e-06,2433,487,38,0.053883942688389246,0.4433308961084307,0.00512618607089118,0.31988248035344763
3,horizontal_regime,0.88,3e-06,2433,487,164,0.13144382721192285,0.26383334470684916,0.03407609032712809,0.2897438340360323
4,horizontal_regime,0.88,3e-06,2434,486,103,0.08581538320388224,0.08372567071527157,0.08652221224723533,0.13605078563304518
5,horizontal_regime,0.88,3e-06,2434,486,88,0.11498389804521846,-0.02526270825253355,0.1367354356409115,0.09982627309369832
0,horizontal_regime,0.88,1e-05,2433,487,153,0.23324330904520701,0.5037913727881651,-0.020258679174819123,0.535518132718106
1,horizontal_regime,0.88,1e-05,2433,487,80,0.09360038725797153,0.47067179383079033,-0.10599480272582408,0.3760034635564457
2,horizontal_regime,0.88,1e-05,2433,487,38,0.05388394270712549,0.4433308967679002,0.005126185980827096,0.31988248076786563
3,horizontal_regime,0.88,1e-05,2433,487,164,0.13144382757875012,0.2638333456260181,0.03407609024908664,0.28974383495436096
4,horizontal_regime,0.88,1e-05,2434,486,103,0.08581538358791577,0.08372567256995765,0.0865222121336609,0.13605078712989035
5,horizontal_regime,0.88,1e-05,2434,486,88,0.11498389802364391,-0.0252627063226589,0.13673543532745983,0.09982627423004857
0,horizontal_regime,0.88,3e-05,2433,487,153,0.23324330825103312,0.5037913707826063,-0.02025867888037477,0.535518130720597
1,horizontal_regime,0.88,3e-05,2433,487,80,0.09360038665814413,0.47067178870749266,-0.10599480096939838,0.3760034598826397
2,horizontal_regime,0.88,3e-05,2433,487,38,0.05388394276065723,0.443330898652098,0.005126185723501297,0.31988248195191604
3,horizontal_regime,0.88,3e-05,2433,487,164,0.1314438286268275,0.263833348252214,0.03407609002610961,0.2897438375781559
4,horizontal_regime,0.88,3e-05,2434,486,103,0.08581538468515379,0.08372567786906031,0.08652221180916156,0.13605079140659
5,horizontal_regime,0.88,3e-05,2434,486,88,0.1149838979620028,-0.02526270080873171,0.13673543443188352,0.09982627747676377
0,horizontal_regime,0.88,0.0001,2433,487,153,0.23324330547142422,0.5037913637631497,-0.020258677849819075,0.5355181237293141
1,horizontal_regime,0.88,0.0001,2433,487,80,0.09360038455874915,0.47067177077595196,-0.10599479482190848,0.3760034470243203
2,horizontal_regime,0.88,0.0001,2433,487,38,0.053883942948018834,0.44333090524679014,0.005126184822860822,0.31988248609609293
3,horizontal_regime,0.88,0.0001,2433,487,164,0.1314438322950982,0.26383335744390074,0.03407608924569129,0.2897438467614386
4,horizontal_regime,0.88,0.0001,2434,486,103,0.08581538852548676,0.0837256964159169,0.0865222106734147,0.1360508063750369
5,horizontal_regime,0.88,0.0001,2434,486,88,0.11498389774625792,-0.025262681509985507,0.1367354312973661,0.09982628884026662
0,horizontal_regime,0.88,0.0003,2433,487,153,0.23324329752968498,0.5037913437075618,-0.020258674905374814,0.535518103754222
1,horizontal_regime,0.88,0.0003,2433,487,80,0.09360037856047805,0.47067171954298775,-0.1059947772576551,0.37600341028627066
2,horizontal_regime,0.88,0.0003,2433,487,38,0.053883943483338095,0.44333092408876495,0.0051261822496029945,0.31988249793659707
3,horizontal_regime,0.88,0.0003,2433,487,164,0.13144384277587112,0.26383338370586046,0.03407608701592509,0.2897438729993874
4,horizontal_regime,0.88,0.0003,2434,486,103,0.08581539949786494,0.08372574940692824,0.08652220742842523,0.1360508491420219
5,horizontal_regime,0.88,0.0003,2434,486,88,0.11498389712984432,-0.02526262637071825,0.13673542234160313,0.09982632130741337
0,horizontal_regime,0.88,0.001,2433,487,153,0.23324326973360984,0.5037912735130272,-0.020258664599818347,0.5355180338414262
1,horizontal_regime,0.88,0.001,2433,487,80,0.09360035756653647,0.4706715402277286,-0.1059947157828174,0.3760032817031736
2,horizontal_regime,0.88,0.001,2433,487,38,0.053883945356958125,0.4433309900356308,0.00512617324321084,0.3198825393783366
3,horizontal_regime,0.88,0.001,2433,487,164,0.13144387945856656,0.2638334756226897,0.03407607921174759,0.28974396483218035
4,horizontal_regime,0.88,0.001,2434,486,103,0.08581543790116479,0.08372593487534818,0.0865221960709713,0.1360509988263737
5,horizontal_regime,0.88,0.001,2434,486,88,0.11498389497239708,-0.025262433383370895,0.13673539099644344,0.09982643494237455
0,horizontal_regime,0.88,0.003,2433,487,153,0.23324319031634366,0.5037910729574084,-0.020258635155367206,0.5355178340907887
1,horizontal_regime,0.88,0.003,2433,487,80,0.09360029758390671,0.4706710278994031,-0.1059945401408459,0.37600291432354854
2,horizontal_regime,0.88,0.003,2433,487,38,0.05388395071018528,0.4433311784548633,0.005126147510743647,0.3198826577831032
3,horizontal_regime,0.88,0.003,2433,487,164,0.13144398426618684,0.2638337382419509,0.03407605691413521,0.2897442272113574
4,horizontal_regime,0.88,0.003,2434,486,103,0.08581554762467987,0.08372646478410646,0.08652216362119305,0.13605142649514373
5,horizontal_regime,0.88,0.003,2434,486,88,0.1149838888082584,-0.025261881991694136,0.13673530143893634,0.09982675961324192
0,horizontal_regime,0.88,0.01,2433,487,153,0.23324291235698655,0.5037903710150146,-0.02025853209974236,0.5355171349659953
1,horizontal_regime,0.88,0.01,2433,487,80,0.09360008764539704,0.4706692347617672,-0.1059939253988571,0.37600162850245733
2,horizontal_regime,0.88,0.01,2433,487,38,0.0538839694467992,0.44333183791769665,0.005126057448068059,0.3198830721974172
3,horizontal_regime,0.88,0.01,2433,487,164,0.13144435109191055,0.263834657406441,0.03407597887293054,0.28974514553577513
4,horizontal_regime,0.88,0.01,2434,486,103,0.0858159316546569,0.08372831945294364,0.08652205004800767,0.13605292332642308
5,horizontal_regime,0.88,0.01,2434,486,88,0.11498386723373698,-0.02525995212950983,0.1367349879887343,0.09982789595603109
0,horizontal_regime,0.88,0.03,2433,487,153,0.2332421181966034,0.5037883654847911,-0.02025823765470662,0.535515137487478
1,horizontal_regime,0.88,0.03,2433,487,80,0.09359948782704607,0.4706641116099816,-0.10599216903527235,0.37599795479303505
2,horizontal_regime,0.88,0.03,2433,487,38,0.0538840229827071,0.44333372205881805,0.005125800134364644,0.31988425621799793
3,horizontal_regime,0.88,0.03,2433,487,164,0.1314453991572918,0.2638372835656305,0.034075755901822845,0.2897477692966701
